order_id,restaurant_name,cuisine_type,city,meal_type,order_date,order_time,order_value,delivery_time_mins,rating,online_payment,discount_applied,discount_amount
3755,Saravana Bhavan,South Indian,Jaipur,Dinner,2023-04-14,10:56:59,827,21,4.5,No,Yes,66
3756,Wow Momo,Chinese,Pune,Lunch,2023-05-04,13:48:14,447,48,4.3,Yes,Yes,49
3757,McDonald's,Fast Food,Delhi,Dinner,2023-11-08,06:53:10,1569,75,3.2,Yes,No,0
3758,Chaayos,Beverages,Pune,Lunch,2023-11-15,05:01:58,489,24,4.2,No,Yes,148
3759,Subway,Fast Food,Delhi,Snack,2023-10-09,04:50:02,1572,32,4.5,Yes,Yes,59
3760,Biryani Blues,Biryani,Kolkata,Dinner,2023-03-02,11:25:49,858,59,4.4,No,No,0
3761,Biryani Blues,Biryani,Delhi,Dinner,2023-11-28,01:08:05,829,38,4.3,Yes,No,0
3762,Social,Continental,Jaipur,Breakfast,2023-10-07,06:41:01,1398,29,4.8,Yes,No,0
3763,Wow Momo,Chinese,Chennai,Snack,2023-04-29,19:14:42,941,20,4.3,Yes,No,0
3764,Haldiram's,Snacks,Jaipur,Dinner,2023-09-23,06:29:56,1121,70,4.1,Yes,No,0
3765,Chaayos,Beverages,Mumbai,Snack,2023-03-13,11:11:21,1172,41,4.2,Yes,No,0
3766,Biryani Blues,Biryani,Bangalore,Snack,2023-06-23,13:09:14,1026,59,4.3,No,No,0
3767,Mainland China,Chinese,Jaipur,Snack,2023-05-09,17:48:54,750,37,4.1,Yes,No,0
3768,Burger King,Fast Food,Mumbai,Lunch,2023-04-19,03:44:42,158,27,4.8,Yes,No,0
3769,Moti Mahal,North Indian,Hyderabad,Snack,2023-12-13,04:15:29,156,64,3.7,No,Yes,136
3770,Paradise Biryani,Biryani,Mumbai,Lunch,2023-04-08,21:03:15,921,35,4.3,Yes,Yes,59
3771,Wow Momo,Chinese,Chennai,Dinner,2023-07-06,04:06:06,1387,35,4.2,Yes,No,0
3772,Haldiram's,Snacks,Mumbai,Dinner,2023-06-09,09:39:03,1285,71,3.6,Yes,No,0
3773,KFC,Fast Food,Delhi,Snack,2023-01-12,07:03:22,1496,46,3.9,Yes,No,0
3774,Barbeque Nation,North Indian,Pune,Lunch,2023-02-09,23:59:46,925,22,4.1,Yes,No,0
3775,Burger King,Fast Food,Hyderabad,Lunch,2023-01-21,20:40:04,586,73,3.6,Yes,No,0
3776,Smoke House Deli,Continental,Mumbai,Snack,2023-09-05,05:31:25,1478,30,4.1,No,No,0
3777,Chaayos,Beverages,Hyderabad,Breakfast,2023-11-07,22:40:59,365,28,4.5,Yes,No,0
3778,Barbeque Nation,North Indian,Jaipur,Lunch,2023-08-05,21:12:53,1149,54,4.2,Yes,No,0
3779,Chaayos,Beverages,Mumbai,Dinner,2023-09-29,00:05:11,761,42,4.3,Yes,No,0
3780,Pizza Hut,Fast Food,Kolkata,Lunch,2023-05-18,16:09:29,1036,40,4.4,Yes,Yes,27
3781,Punjab Grill,North Indian,Bangalore,Dinner,2023-02-24,12:19:33,305,30,4.8,No,No,0
3782,Moti Mahal,North Indian,Delhi,Dinner,2023-11-21,07:07:53,1406,37,4.1,Yes,Yes,148
3783,Punjab Grill,North Indian,Chennai,Snack,2023-12-10,10:08:55,223,41,3.8,Yes,Yes,76
3784,Punjab Grill,North Indian,Jaipur,Breakfast,2023-11-05,04:12:50,1652,68,4.1,Yes,No,0
3785,Punjab Grill,North Indian,Delhi,Lunch,2023-12-04,05:19:12,1035,44,4.2,Yes,Yes,133
3786,Smoke House Deli,Continental,Kolkata,Lunch,2023-06-16,08:21:47,1259,64,4.0,Yes,Yes,140
3787,Biryani Blues,Biryani,Jaipur,Snack,2023-01-12,14:51:40,1629,35,3.9,No,No,0
3788,Mainland China,Chinese,Hyderabad,Dinner,2023-06-20,07:01:17,313,67,3.3,Yes,No,0
3789,Mainland China,Chinese,Hyderabad,Lunch,2023-04-14,14:55:29,1456,60,3.7,Yes,No,0
3790,KFC,Fast Food,Pune,Snack,2023-03-09,16:59:25,545,61,3.5,No,No,0
3791,Domino's Pizza,Fast Food,Delhi,Dinner,2023-05-09,17:20:15,586,41,4.2,No,Yes,35
3792,Biryani Blues,Biryani,Jaipur,Lunch,2023-10-17,20:13:43,1452,62,4.2,Yes,No,0
3793,Saravana Bhavan,South Indian,Jaipur,Breakfast,2023-05-02,13:39:29,1602,30,4.6,Yes,No,0
3794,Biryani Blues,Biryani,Pune,Dinner,2023-05-12,12:04:08,744,46,4.1,Yes,No,0
3795,Behrouz Biryani,Biryani,Jaipur,Breakfast,2023-04-25,04:33:29,363,26,4.3,Yes,No,0
3796,Moti Mahal,North Indian,Kolkata,Dinner,2023-06-05,13:45:43,1470,49,3.8,No,No,0
3797,Pizza Hut,Fast Food,Delhi,Dinner,2023-04-19,12:09:26,1204,62,4.3,Yes,No,0
3798,Chaayos,Beverages,Jaipur,Lunch,2023-03-22,19:30:54,533,65,3.5,Yes,No,0
3799,Punjab Grill,North Indian,Chennai,Dinner,2023-05-18,03:12:04,1244,49,4.5,No,Yes,22
3800,Chaayos,Beverages,Bangalore,Lunch,2023-09-21,09:44:03,1409,36,4.7,Yes,Yes,127
3801,Wow Momo,Chinese,Delhi,Snack,2023-06-10,13:31:41,199,60,4.0,Yes,Yes,35
3802,McDonald's,Fast Food,Bangalore,Breakfast,2023-03-29,20:46:37,651,56,4.0,Yes,Yes,149
3803,Smoke House Deli,Continental,Mumbai,Snack,2023-02-26,04:08:01,1264,34,4.0,No,No,0
3804,Sagar Ratna,South Indian,Delhi,Dinner,2023-12-13,09:35:03,1272,69,4.3,Yes,No,0
3805,Barbeque Nation,North Indian,Mumbai,Dinner,2023-11-15,05:59:36,597,33,4.3,Yes,No,0
3806,Pizza Hut,Fast Food,Jaipur,Breakfast,2023-02-20,13:10:01,1452,61,3.8,Yes,No,0
3807,Behrouz Biryani,Biryani,Mumbai,Dinner,2023-12-26,22:57:56,930,43,4.3,Yes,No,0
3808,Moti Mahal,North Indian,Chennai,Dinner,2023-07-12,10:21:17,847,56,3.8,Yes,No,0
3809,Barbeque Nation,North Indian,Pune,Dinner,2023-12-15,12:27:37,1478,35,4.5,No,Yes,41
3810,Behrouz Biryani,Biryani,Mumbai,Dinner,2023-07-19,22:19:28,896,73,3.5,Yes,No,0
3811,KFC,Fast Food,Pune,Lunch,2023-09-26,04:16:20,790,28,4.6,Yes,Yes,35
3812,Behrouz Biryani,Biryani,Bangalore,Breakfast,2023-06-03,11:40:44,1481,40,3.8,Yes,No,0
3813,Punjab Grill,North Indian,Mumbai,Dinner,2023-11-20,12:57:09,916,51,3.8,Yes,No,0
3814,Biryani Blues,Biryani,Delhi,Lunch,2023-01-17,00:11:03,1766,71,3.9,No,No,0
3815,Pizza Hut,Fast Food,Chennai,Snack,2023-03-20,23:15:41,202,52,4.3,Yes,No,0
3816,Domino's Pizza,Fast Food,Hyderabad,Dinner,2023-09-23,15:54:14,645,31,4.6,Yes,Yes,92
3817,Burger King,Fast Food,Delhi,Lunch,2023-08-15,15:37:10,560,69,3.7,Yes,No,0
3818,Barbeque Nation,North Indian,Chennai,Breakfast,2023-03-10,16:41:40,1782,65,3.4,Yes,No,0
3819,Punjab Grill,North Indian,Pune,Snack,2023-08-11,08:23:20,799,57,4.0,Yes,No,0
3820,Smoke House Deli,Continental,Chennai,Breakfast,2023-02-23,06:21:57,1789,61,3.6,Yes,No,0
3821,Burger King,Fast Food,Kolkata,Breakfast,2023-02-03,20:47:00,1283,58,3.5,Yes,Yes,97
3822,KFC,Fast Food,Chennai,Dinner,2023-07-04,00:36:02,290,32,4.0,No,No,0
3823,Punjab Grill,North Indian,Jaipur,Snack,2023-08-01,17:08:55,1001,25,4.1,Yes,No,0
3824,Biryani Blues,Biryani,Mumbai,Breakfast,2023-02-28,20:58:24,203,69,3.4,Yes,No,0
3825,Subway,Fast Food,Mumbai,Lunch,2023-01-16,15:32:48,338,38,4.3,Yes,No,0
3826,Domino's Pizza,Fast Food,Bangalore,Breakfast,2023-08-05,06:50:10,1266,61,3.9,Yes,No,0
3827,Pizza Hut,Fast Food,Kolkata,Dinner,2023-11-11,17:44:04,888,30,4.0,Yes,No,0
3828,Moti Mahal,North Indian,Delhi,Lunch,2023-01-28,13:24:47,1523,33,4.0,No,No,0
3829,Subway,Fast Food,Mumbai,Snack,2023-03-01,05:03:21,628,68,3.7,No,No,0
3830,Domino's Pizza,Fast Food,Chennai,Breakfast,2023-12-21,05:46:45,1141,25,3.9,Yes,No,0
3831,Mainland China,Chinese,Mumbai,Breakfast,2023-12-12,03:25:21,1186,70,4.0,Yes,Yes,102
3832,Barbeque Nation,North Indian,Mumbai,Lunch,2023-10-08,19:10:37,571,70,3.4,Yes,No,0
3833,Wow Momo,Chinese,Pune,Snack,2023-01-12,03:15:48,1159,24,4.2,No,No,0
3834,Saravana Bhavan,South Indian,Delhi,Snack,2023-06-26,13:33:15,860,68,4.0,Yes,No,0
3835,Behrouz Biryani,Biryani,Bangalore,Lunch,2023-01-30,13:18:08,922,68,4.0,Yes,No,0
3836,Barbeque Nation,North Indian,Hyderabad,Snack,2023-09-07,20:26:18,1181,66,3.4,Yes,No,0
3837,Behrouz Biryani,Biryani,Delhi,Lunch,2023-10-23,08:50:38,1324,59,3.8,Yes,Yes,128
3838,Pizza Hut,Fast Food,Jaipur,Breakfast,2023-01-06,15:21:36,857,58,4.0,No,No,0
3839,Pizza Hut,Fast Food,Kolkata,Lunch,2023-12-01,19:52:05,1615,28,4.9,Yes,Yes,138
3840,Domino's Pizza,Fast Food,Delhi,Snack,2023-02-12,07:31:04,1670,63,3.7,Yes,Yes,146
3841,McDonald's,Fast Food,Chennai,Breakfast,2023-08-06,14:17:38,1011,32,4.1,Yes,No,0
3842,Subway,Fast Food,Delhi,Snack,2023-05-12,11:04:54,1244,69,3.8,Yes,No,0
3843,Mainland China,Chinese,Hyderabad,Lunch,2023-04-05,20:42:24,1108,41,4.3,Yes,No,0
3844,Smoke House Deli,Continental,Bangalore,Lunch,2023-07-24,01:36:58,815,54,4.3,Yes,No,0
3845,Saravana Bhavan,South Indian,Pune,Dinner,2023-05-19,14:49:10,797,75,3.3,Yes,No,0
3846,Chaayos,Beverages,Delhi,Lunch,2023-12-24,08:51:01,786,53,4.4,Yes,No,0
3847,Smoke House Deli,Continental,Hyderabad,Snack,2023-03-18,05:44:42,961,56,4.3,Yes,Yes,81
3848,Mainland China,Chinese,Delhi,Breakfast,2023-04-11,13:38:38,1573,35,4.2,No,No,0
3849,Social,Continental,Chennai,Snack,2023-06-13,20:51:30,1787,37,4.3,No,No,0
3850,Wow Momo,Chinese,Mumbai,Snack,2023-04-01,00:02:05,1155,69,3.4,Yes,No,0
3851,KFC,Fast Food,Mumbai,Snack,2023-05-10,15:00:19,856,30,4.4,No,No,0
3852,Domino's Pizza,Fast Food,Mumbai,Dinner,2023-05-20,12:03:59,1201,39,3.7,Yes,Yes,88
3853,Wow Momo,Chinese,Mumbai,Dinner,2023-06-20,23:37:12,515,54,3.6,Yes,No,0
3854,Subway,Fast Food,Kolkata,Breakfast,2023-01-29,13:32:07,998,54,3.9,Yes,No,0
3855,Pizza Hut,Fast Food,Delhi,Lunch,2023-12-08,02:25:57,918,24,4.0,Yes,No,0
3856,Barbeque Nation,North Indian,Pune,Dinner,2023-05-13,07:01:38,1602,60,3.7,Yes,No,0
3857,Punjab Grill,North Indian,Kolkata,Lunch,2023-05-28,19:45:29,1187,68,3.5,Yes,No,0
3858,Behrouz Biryani,Biryani,Mumbai,Dinner,2023-11-10,17:21:49,205,32,4.1,Yes,No,0
3859,Paradise Biryani,Biryani,Chennai,Dinner,2023-11-26,12:12:02,1310,42,4.3,No,Yes,22
3860,KFC,Fast Food,Delhi,Breakfast,2023-02-06,08:10:27,1380,46,4.3,Yes,Yes,147
3861,Biryani Blues,Biryani,Hyderabad,Snack,2023-11-07,23:15:08,1352,50,4.5,Yes,No,0
3862,Haldiram's,Snacks,Jaipur,Lunch,2023-06-02,00:27:31,1783,53,3.7,Yes,No,0
3863,Domino's Pizza,Fast Food,Pune,Snack,2023-01-09,16:10:17,1767,57,3.6,Yes,No,0
3864,Sagar Ratna,South Indian,Mumbai,Snack,2023-09-23,13:43:29,888,22,4.5,Yes,Yes,125
3865,Wow Momo,Chinese,Delhi,Lunch,2023-04-18,04:04:00,1230,60,3.7,Yes,Yes,141
3866,Behrouz Biryani,Biryani,Delhi,Breakfast,2023-09-26,16:50:30,1010,31,4.6,Yes,No,0
3867,Moti Mahal,North Indian,Pune,Breakfast,2023-04-29,17:41:46,521,58,4.4,Yes,No,0
3868,Sagar Ratna,South Indian,Kolkata,Snack,2023-08-13,01:26:00,824,38,3.9,Yes,No,0
3869,Smoke House Deli,Continental,Pune,Snack,2023-02-20,23:42:05,1122,41,3.9,Yes,Yes,48
3870,Chaayos,Beverages,Mumbai,Snack,2023-03-21,19:52:59,704,39,4.2,Yes,No,0
3871,Paradise Biryani,Biryani,Bangalore,Lunch,2023-05-02,21:47:10,1530,27,4.7,Yes,No,0
3872,KFC,Fast Food,Bangalore,Snack,2023-04-19,11:47:18,1649,52,4.1,Yes,No,0
3873,Domino's Pizza,Fast Food,Delhi,Breakfast,2023-06-23,03:17:26,176,49,4.1,Yes,Yes,92
3874,Paradise Biryani,Biryani,Jaipur,Snack,2023-01-30,10:02:45,1660,67,3.5,Yes,No,0
3875,Burger King,Fast Food,Chennai,Breakfast,2023-09-29,17:45:44,740,31,4.5,Yes,No,0
3876,Saravana Bhavan,South Indian,Bangalore,Lunch,2023-09-06,20:21:47,586,50,3.7,No,No,0
3877,Saravana Bhavan,South Indian,Kolkata,Snack,2023-08-12,04:00:04,1286,27,4.6,Yes,Yes,126
3878,Paradise Biryani,Biryani,Kolkata,Dinner,2023-09-05,19:15:43,1084,65,3.8,Yes,No,0
3879,Social,Continental,Bangalore,Breakfast,2023-11-21,22:08:40,1224,75,4.2,No,Yes,91
3880,McDonald's,Fast Food,Delhi,Snack,2023-10-10,22:51:16,1331,27,4.0,No,Yes,39
3881,Burger King,Fast Food,Kolkata,Dinner,2023-04-10,04:50:40,931,65,4.0,Yes,No,0
3882,Social,Continental,Hyderabad,Breakfast,2023-10-22,19:23:18,1330,49,3.9,Yes,Yes,97
3883,Smoke House Deli,Continental,Hyderabad,Dinner,2023-10-04,05:51:28,528,35,4.3,No,No,0
3884,Mainland China,Chinese,Jaipur,Snack,2023-01-03,04:06:15,265,50,4.1,Yes,No,0
3885,Biryani Blues,Biryani,Pune,Lunch,2023-03-09,08:34:46,834,26,4.1,Yes,No,0
3886,Punjab Grill,North Indian,Bangalore,Snack,2023-07-07,22:32:47,1320,57,3.5,No,No,0
3887,Pizza Hut,Fast Food,Kolkata,Breakfast,2023-02-27,23:12:43,1258,47,4.0,Yes,No,0
3888,Subway,Fast Food,Pune,Snack,2023-01-25,20:51:18,989,39,4.1,Yes,Yes,20
3889,Barbeque Nation,North Indian,Hyderabad,Snack,2023-01-05,01:43:23,1700,67,3.9,Yes,No,0
3890,Domino's Pizza,Fast Food,Hyderabad,Snack,2023-07-22,08:29:43,1740,23,4.5,No,No,0
3891,Chaayos,Beverages,Hyderabad,Lunch,2023-01-15,12:59:30,1171,71,4.1,Yes,No,0
3892,Social,Continental,Hyderabad,Dinner,2023-07-16,07:16:42,705,58,3.6,No,No,0
3893,Burger King,Fast Food,Jaipur,Snack,2023-12-30,00:17:47,1551,31,4.5,Yes,Yes,141
3894,Burger King,Fast Food,Chennai,Dinner,2023-06-03,17:21:53,798,48,3.7,No,No,0
3895,Saravana Bhavan,South Indian,Chennai,Breakfast,2023-10-28,16:44:31,1374,52,3.7,Yes,No,0
3896,Moti Mahal,North Indian,Chennai,Snack,2023-07-05,10:30:16,1332,42,3.7,Yes,Yes,98
3897,Paradise Biryani,Biryani,Bangalore,Lunch,2023-01-25,00:39:20,530,47,4.6,No,No,0
3898,KFC,Fast Food,Delhi,Lunch,2023-02-18,21:09:10,1672,44,4.3,Yes,No,0
3899,Punjab Grill,North Indian,Pune,Snack,2023-03-28,19:31:59,644,20,4.6,Yes,No,0
3900,Wow Momo,Chinese,Delhi,Snack,2023-03-30,12:43:41,836,25,4.4,Yes,Yes,58
3901,Wow Momo,Chinese,Jaipur,Snack,2023-10-17,12:28:11,1130,43,3.8,Yes,No,0
3902,Mainland China,Chinese,Hyderabad,Snack,2023-10-23,12:14:18,1446,56,4.1,Yes,Yes,111
3903,Subway,Fast Food,Kolkata,Snack,2023-08-22,12:52:16,577,32,4.0,No,Yes,75
3904,Wow Momo,Chinese,Bangalore,Lunch,2023-07-27,05:57:52,876,64,3.7,Yes,No,0
3905,Biryani Blues,Biryani,Hyderabad,Snack,2023-09-20,03:42:51,511,31,4.2,Yes,Yes,29
3906,KFC,Fast Food,Hyderabad,Snack,2023-11-17,13:22:58,1720,66,4.0,Yes,Yes,99
3907,Biryani Blues,Biryani,Hyderabad,Dinner,2023-12-30,16:28:35,219,33,4.5,Yes,No,0
3908,Subway,Fast Food,Hyderabad,Lunch,2023-12-11,18:24:23,1709,32,4.5,Yes,No,0
3909,Wow Momo,Chinese,Pune,Snack,2023-09-04,19:03:44,1718,25,4.1,No,No,0
3910,Barbeque Nation,North Indian,Chennai,Snack,2023-03-27,10:21:04,1050,26,4.5,Yes,No,0
3911,Haldiram's,Snacks,Jaipur,Snack,2023-08-11,05:31:29,1499,44,4.2,No,No,0
3912,Saravana Bhavan,South Indian,Pune,Dinner,2023-04-28,19:03:16,1640,73,3.9,Yes,No,0
3913,Smoke House Deli,Continental,Hyderabad,Snack,2023-08-30,09:34:03,1519,30,4.3,Yes,No,0
3914,Subway,Fast Food,Bangalore,Snack,2023-03-19,07:32:06,1476,58,3.9,Yes,No,0
3915,Subway,Fast Food,Chennai,Lunch,2023-07-24,16:17:17,1288,33,4.4,Yes,Yes,136
3916,Sagar Ratna,South Indian,Jaipur,Lunch,2023-09-21,12:48:14,582,25,4.6,Yes,Yes,62
3917,Haldiram's,Snacks,Pune,Snack,2023-05-15,11:47:02,1784,43,4.4,Yes,Yes,104
3918,Barbeque Nation,North Indian,Kolkata,Snack,2023-06-19,00:54:56,1658,61,3.9,Yes,No,0
3919,Behrouz Biryani,Biryani,Hyderabad,Dinner,2023-07-12,06:23:32,1005,50,3.6,Yes,No,0
3920,Moti Mahal,North Indian,Kolkata,Lunch,2023-02-25,14:34:24,1295,57,3.8,Yes,No,0
3921,Barbeque Nation,North Indian,Hyderabad,Dinner,2023-03-14,06:10:30,785,29,4.7,No,Yes,59
3922,Haldiram's,Snacks,Pune,Dinner,2023-08-09,03:18:41,1705,45,3.9,No,No,0
3923,Subway,Fast Food,Kolkata,Lunch,2023-08-21,00:26:35,1386,36,4.4,Yes,Yes,71
3924,Mainland China,Chinese,Pune,Dinner,2023-11-03,07:31:45,1673,38,4.1,No,No,0
3925,Saravana Bhavan,South Indian,Hyderabad,Breakfast,2023-07-02,20:03:59,269,52,4.0,Yes,Yes,58
3926,McDonald's,Fast Food,Delhi,Lunch,2023-10-14,06:49:32,1107,33,4.2,No,Yes,62
3927,Saravana Bhavan,South Indian,Kolkata,Snack,2023-03-21,21:41:32,1624,65,4.2,Yes,No,0
3928,Subway,Fast Food,Chennai,Snack,2023-04-15,09:01:29,1305,33,4.4,Yes,No,0
3929,Pizza Hut,Fast Food,Delhi,Breakfast,2023-08-14,16:25:05,403,22,4.6,Yes,No,0
3930,Social,Continental,Kolkata,Snack,2023-10-07,22:51:46,1639,21,4.7,Yes,No,0
3931,Biryani Blues,Biryani,Kolkata,Dinner,2023-04-29,11:24:46,1697,48,4.4,Yes,No,0
3932,Smoke House Deli,Continental,Pune,Dinner,2023-09-03,00:57:58,722,25,4.4,No,Yes,25
3933,Sagar Ratna,South Indian,Hyderabad,Snack,2023-02-07,21:33:55,999,38,4.6,Yes,No,0
3934,Mainland China,Chinese,Mumbai,Breakfast,2023-04-22,05:39:02,866,68,3.8,Yes,No,0
3935,Wow Momo,Chinese,Kolkata,Snack,2023-08-12,12:06:40,764,36,4.7,Yes,No,0
3936,KFC,Fast Food,Jaipur,Breakfast,2023-10-17,08:26:58,1728,70,4.1,Yes,Yes,148
3937,Moti Mahal,North Indian,Delhi,Dinner,2023-06-01,09:39:34,1044,42,4.6,Yes,No,0
3938,Subway,Fast Food,Jaipur,Dinner,2023-10-15,18:41:55,1070,48,3.7,Yes,No,0
3939,Wow Momo,Chinese,Hyderabad,Dinner,2023-05-19,02:36:16,238,58,4.2,Yes,No,0
3940,Subway,Fast Food,Delhi,Snack,2023-03-03,14:16:04,1679,40,3.8,Yes,Yes,150
3941,Moti Mahal,North Indian,Kolkata,Dinner,2023-06-03,01:38:49,1792,58,4.4,Yes,No,0
3942,KFC,Fast Food,Chennai,Lunch,2023-05-20,11:51:01,664,53,3.9,Yes,Yes,48
3943,Punjab Grill,North Indian,Mumbai,Dinner,2023-06-01,08:35:09,215,72,3.5,No,Yes,21
3944,Social,Continental,Delhi,Lunch,2023-05-09,12:55:04,785,46,4.2,No,No,0
3945,Barbeque Nation,North Indian,Chennai,Breakfast,2023-03-24,15:24:04,1126,45,3.9,Yes,No,0
3946,Chaayos,Beverages,Mumbai,Breakfast,2023-06-15,18:52:49,316,31,4.0,Yes,Yes,80
3947,Moti Mahal,North Indian,Kolkata,Dinner,2023-05-17,16:56:06,1278,70,3.7,Yes,No,0
3948,Moti Mahal,North Indian,Delhi,Breakfast,2023-11-03,07:05:51,769,27,4.2,Yes,Yes,75
3949,Saravana Bhavan,South Indian,Bangalore,Snack,2023-10-05,21:00:33,1614,62,3.8,Yes,Yes,100
3950,Paradise Biryani,Biryani,Delhi,Breakfast,2023-03-07,07:49:03,1350,41,4.5,No,Yes,22
3951,Haldiram's,Snacks,Delhi,Breakfast,2023-03-13,22:21:16,752,71,3.6,No,Yes,43
3952,Saravana Bhavan,South Indian,Delhi,Snack,2023-10-18,16:49:23,1489,71,3.3,Yes,No,0
3953,Moti Mahal,North Indian,Mumbai,Lunch,2023-12-22,01:00:49,971,60,4.2,Yes,Yes,111
3954,Paradise Biryani,Biryani,Mumbai,Breakfast,2023-09-19,06:01:48,1664,71,3.8,No,No,0
3955,Behrouz Biryani,Biryani,Mumbai,Snack,2023-11-06,01:30:08,1502,51,3.6,Yes,No,0
3956,Barbeque Nation,North Indian,Chennai,Lunch,2023-08-21,08:35:49,567,65,3.5,Yes,Yes,145
3957,Haldiram's,Snacks,Kolkata,Breakfast,2023-03-02,00:34:17,1360,34,4.0,Yes,Yes,69
3958,Wow Momo,Chinese,Pune,Lunch,2023-02-22,16:08:21,236,56,4.3,Yes,Yes,33
3959,Subway,Fast Food,Jaipur,Breakfast,2023-12-30,16:44:19,1114,51,3.9,Yes,No,0
3960,Biryani Blues,Biryani,Jaipur,Dinner,2023-07-30,09:33:55,164,44,4.0,Yes,No,0
3961,Punjab Grill,North Indian,Kolkata,Lunch,2023-10-08,06:28:51,217,61,3.6,Yes,No,0
3962,Moti Mahal,North Indian,Pune,Breakfast,2023-06-17,01:36:37,801,51,4.2,Yes,Yes,50
3963,Mainland China,Chinese,Kolkata,Breakfast,2023-11-20,05:47:28,1467,24,4.5,Yes,No,0
3964,Biryani Blues,Biryani,Hyderabad,Lunch,2023-03-18,07:44:57,271,31,4.2,No,No,0
3965,Biryani Blues,Biryani,Delhi,Snack,2023-11-03,08:58:34,458,34,3.9,Yes,No,0
3966,Paradise Biryani,Biryani,Kolkata,Breakfast,2023-11-25,19:35:58,191,57,4.1,Yes,No,0
3967,Pizza Hut,Fast Food,Delhi,Dinner,2023-05-20,21:00:49,213,42,3.8,Yes,Yes,32
3968,Subway,Fast Food,Kolkata,Breakfast,2023-07-21,20:11:19,400,45,4.4,Yes,No,0
3969,Mainland China,Chinese,Delhi,Dinner,2023-04-10,09:47:10,1680,70,4.1,Yes,No,0
3970,McDonald's,Fast Food,Jaipur,Breakfast,2023-04-11,00:11:31,228,71,4.0,Yes,No,0
3971,Chaayos,Beverages,Pune,Dinner,2023-04-20,06:21:04,1309,42,3.7,No,Yes,105
3972,Social,Continental,Delhi,Snack,2023-11-18,18:41:01,419,64,4.3,Yes,No,0
3973,Pizza Hut,Fast Food,Kolkata,Lunch,2023-09-24,01:44:15,1416,60,3.9,Yes,No,0
3974,Domino's Pizza,Fast Food,Jaipur,Dinner,2023-02-25,08:21:46,1395,37,3.8,Yes,No,0
3975,Sagar Ratna,South Indian,Delhi,Dinner,2023-08-30,05:35:48,885,49,4.5,No,No,0
3976,Punjab Grill,North Indian,Pune,Lunch,2023-09-20,06:38:11,1708,60,3.9,No,No,0
3977,Pizza Hut,Fast Food,Mumbai,Dinner,2023-03-18,03:52:19,241,26,4.3,Yes,No,0
3978,Biryani Blues,Biryani,Kolkata,Breakfast,2023-07-02,15:14:53,751,63,4.1,Yes,No,0
3979,Barbeque Nation,North Indian,Bangalore,Snack,2023-02-20,14:48:54,1396,71,3.7,No,Yes,50
3980,Pizza Hut,Fast Food,Kolkata,Lunch,2023-10-26,21:03:52,1622,54,3.9,Yes,Yes,98
3981,Sagar Ratna,South Indian,Bangalore,Dinner,2023-11-11,02:18:04,969,55,4.1,No,No,0
3982,Domino's Pizza,Fast Food,Mumbai,Snack,2023-05-24,20:42:51,925,30,4.7,No,No,0
3983,Burger King,Fast Food,Delhi,Lunch,2023-01-25,18:19:17,895,72,4.2,Yes,Yes,42
3984,Biryani Blues,Biryani,Pune,Lunch,2023-04-17,13:21:27,517,32,4.2,Yes,No,0
3985,Pizza Hut,Fast Food,Delhi,Breakfast,2023-07-22,16:03:41,807,67,4.1,Yes,No,0
3986,Pizza Hut,Fast Food,Mumbai,Snack,2023-03-12,03:25:03,371,43,4.6,Yes,No,0
3987,Biryani Blues,Biryani,Delhi,Dinner,2023-12-20,00:58:09,1649,34,4.1,Yes,Yes,50
3988,Social,Continental,Chennai,Dinner,2023-12-24,01:25:57,997,21,4.3,Yes,No,0
3989,Biryani Blues,Biryani,Hyderabad,Lunch,2023-02-19,14:33:51,1636,65,4.0,Yes,No,0
3990,McDonald's,Fast Food,Bangalore,Dinner,2023-12-23,05:37:38,678,67,3.5,Yes,No,0
3991,McDonald's,Fast Food,Chennai,Breakfast,2023-11-10,21:56:16,1252,70,3.7,Yes,No,0
3992,Subway,Fast Food,Jaipur,Snack,2023-08-19,03:25:28,1710,54,3.6,Yes,Yes,58
3993,Haldiram's,Snacks,Mumbai,Snack,2023-12-28,17:26:55,1237,29,4.1,Yes,No,0
3994,Sagar Ratna,South Indian,Mumbai,Breakfast,2023-09-11,23:44:22,181,22,4.8,No,Yes,99
3995,Punjab Grill,North Indian,Kolkata,Dinner,2023-06-30,05:00:08,1213,69,3.9,No,Yes,105
3996,Saravana Bhavan,South Indian,Jaipur,Snack,2023-04-20,22:40:28,1739,75,3.5,Yes,No,0
3997,Subway,Fast Food,Chennai,Lunch,2023-03-18,05:27:43,1683,68,4.3,Yes,No,0
3998,Burger King,Fast Food,Chennai,Lunch,2023-02-20,03:29:02,1459,40,3.9,Yes,Yes,139
3999,Social,Continental,Bangalore,Breakfast,2023-05-09,22:15:00,244,35,4.0,Yes,Yes,67
4000,Social,Continental,Jaipur,Lunch,2023-01-04,02:19:11,686,48,4.0,No,No,0
4001,Pizza Hut,Fast Food,Delhi,Lunch,2023-07-30,04:17:35,1268,51,3.8,No,Yes,53
4002,Domino's Pizza,Fast Food,Jaipur,Dinner,2023-03-22,23:02:21,297,63,4.2,Yes,No,0
4003,Pizza Hut,Fast Food,Pune,Lunch,2023-02-10,05:26:50,910,69,4.0,Yes,No,0
4004,Biryani Blues,Biryani,Mumbai,Breakfast,2023-07-07,01:03:05,755,65,4.2,Yes,No,0
